iterID,A,B,C,D,E,F,ParetoGPApproximation_Stress,ParetoGPApproximation_Modulus,ParetoGPApproximation_Toughness,ParetoFamily
6,0.0655,0.0029,0.077,0.0012,0.1076,0.6688,443.8776,3.3931,61951.9751,-1
6,0.5026,0.0209,0.0399,0.0198,0.0134,0.3637,646.6882,1.8023,81144.2787,-1
6,0.0275,0.0089,0.0953,0.0014,0.15,0.6215,386.2547,2.8487,69814.5948,-1
6,0.0737,0.0049,0.0962,0.0049,0.1078,0.6162,439.7283,2.7629,70720.256,-1
6,0.0084,0.005,0.1721,0,0.03,0.6124,362.5122,2.4695,77236.5208,-1
6,0.1261,0.0031,0.0595,0.1054,0.0093,0.6372,572.2402,3.2701,59953.2019,-1
6,0.0071,0.5027,0.1694,0.0105,0.0281,0.1126,573.291,1.6062,92621.9028,-1
6,0.0013,0.3975,0.1427,0.0115,0.037,0.2672,522.2222,2.0877,79988.8904,-1
6,0.4836,0.0584,0.0028,0.1256,0.0284,0.2984,685.4556,1.7175,90991.6134,-1
6,0.0287,0.3328,0.149,0.0083,0.0555,0.2767,488.8898,2.1541,78591.9398,-1
6,0.4628,0.0703,0.0338,0.0098,0.0112,0.3784,644.7051,1.8167,79817.2081,-1
6,0.1184,0.0077,0.0684,0.0012,0.1278,0.6082,520.0395,3.0659,66532.6813,-1
6,0.0004,0.0024,0.1653,0.0035,0.0736,0.5894,374.0382,2.3744,79173.9881,-1
6,0.0115,0.5031,0.1695,0.0026,0.0471,0.0968,581.4391,1.5619,94077.6179,-1
6,0.0726,0.0047,0.161,0,0.028,0.5727,350.3727,2.2428,80097.3881,-1
6,0.0036,0.0172,0.1678,0,0.0155,0.6282,359.0885,2.5051,76011.5815,-1
6,0.131,0.001,0.0751,0.0426,0.041,0.6342,554.4227,3.1894,64057.5068,-1
6,0.0789,0.0057,0.0812,0.0032,0.1005,0.6493,464.1292,3.244,64406.6414,-1
6,0.1415,0.0028,0.1038,0.0035,0.0294,0.6153,510.4468,2.5681,72852.7309,-1
6,0.0512,0.0067,0.0807,0.0026,0.1549,0.6232,432.6257,3.0822,66787.609,-1
6,0.012,0.4796,0.1688,0.0173,0.0762,0.0773,589.9275,1.4817,95317.8157,-1
6,0.0766,0.0001,0.077,0.0014,0.1052,0.6627,465.8187,3.3625,62644.4403,-1
6,0.1751,0.0095,0.0706,0.0086,0.0351,0.6305,544.2371,3.185,64604.0153,-1
6,0.4754,0.0138,0.0519,0.0265,0.0131,0.3674,633.1854,1.8362,79789.4572,-1
7,0.0296,0.0001,0.0118,0.059,0.315,0.5728,404.317,3.0024,70952.3732,-1
7,0.0061,0,0.0099,0.0874,0.2779,0.609,417.2972,3.0375,66126.5638,-1
7,0.3624,0.3633,0.0678,0.0957,0.043,0,470.8266,1.16,93662.851,-1
7,0.2924,0.3636,0.059,0.0323,0.1193,0.0746,619.6215,1.1948,82544.9235,-1
7,0.2299,0.0144,0.0059,0.0149,0.1379,0.5911,575.4459,2.9458,57679.0113,-1
7,0.2944,0.374,0.056,0.1015,0.1181,0,618.4157,1.0821,91485.5133,-1
7,0.2606,0.18,0.0344,0.0163,0.1324,0.3418,604.6821,1.7551,66583.1046,-1
7,0.2577,0.1812,0.0252,0.016,0.1308,0.3638,603.9113,1.8465,67697.8066,-1
7,0.0267,0.0001,0.0097,0.0832,0.2849,0.5856,414.2329,3.0235,68264.2926,-1
7,0.2596,0.1722,0.0238,0.0128,0.1343,0.3735,603.6151,1.9021,68316.9249,-1
7,0.0303,0.0001,0.0127,0.0336,0.3231,0.5875,406.6647,3.0257,68947.3538,-1
7,0.2617,0.1703,0.0236,0.0054,0.1334,0.3819,603.2193,1.9557,68741.2214,-1
7,0.2378,0.1497,0.018,0.0164,0.1398,0.4202,599.5072,2.1747,73557.1045,-1
7,0.0085,0.0085,0.0138,0.0523,0.3395,0.5634,422.3036,2.9705,74050.0945,-1
7,0.1814,0.0001,0.0123,0.0594,0.1499,0.5847,558.2173,2.9867,60360.8567,-1
7,0.2353,0.1683,0.0163,0.1602,0.1312,0.2725,596.2464,1.3162,76119.4065,-1
7,0.2856,0.0555,0.0048,0.2112,0.1438,0.2943,572.408,1.3868,81037.4033,-1
7,0.2475,0.193,0.0234,0.0549,0.1303,0.3276,603.2654,1.6269,69236.4007,-1
7,0.0184,0,0.0163,0.0274,0.3899,0.5317,456.6826,2.8678,81454.2742,-1
7,0.2694,0.1788,0.0342,0.0163,0.1315,0.3356,604.5361,1.7209,67095.8326,-1
7,0.0074,0.1193,0.0106,0.0199,0.3759,0.4563,474.7887,2.3688,91338.1643,-1
7,0.0665,0.1592,0.0178,0.0776,0.1779,0.4831,515.8172,2.4565,84323.9984,-1
7,0.1838,0.0007,0.0102,0.036,0.1493,0.6097,559.377,2.9953,59082.6106,-1
7,0.0736,0.2222,0.0195,0.0386,0.1547,0.472,541.7914,2.3338,85393.3092,-1
7,0.2582,0.1713,0.0256,0.0177,0.1336,0.3681,603.8418,1.8766,67858.2687,-1
7,0.0252,0.1767,0.0213,0.037,0.2226,0.496,471.826,2.4907,86604.0358,-1
7,0.3382,0.336,0.0785,0.0369,0.0854,0.0465,561.4988,1.2723,89545.9332,-1
7,0.2442,0.1367,0.0036,0.177,0.1297,0.3051,586.6356,1.486,78211.1926,-1
7,0.0439,0.1425,0.0208,0.0829,0.1852,0.5041,506.3366,2.5709,82269.6022,-1
7,0.0299,0.1696,0.0259,0.0843,0.1882,0.4762,504.3751,2.4366,85017.0591,-1
7,0.2718,0.1165,0.0174,0.1454,0.1327,0.2988,594.2238,1.4296,76295.0213,-1
7,0.3896,0.3519,0.0833,0.0835,0.0021,0.0061,481.8799,1.2373,92430.4229,-1
7,0.094,0,0.0153,0.1433,0.1254,0.6067,497.6215,3.0179,61328.6965,-1
7,0.0006,0.3238,0.011,0.0006,0.1978,0.4552,490.7741,2.0989,91106.1462,-1
7,0.2587,0.2069,0.0347,0.0019,0.1332,0.3299,606.2621,1.6988,66459.3246,-1
7,0.3465,0.3206,0.075,0.0418,0.0965,0.0446,581.6552,1.2489,89874.7524,-1
7,0.0911,0,0.0179,0.1389,0.1462,0.588,517.2832,3.0075,62870.1196,-1
7,0.264,0.1601,0.0155,0.1525,0.1249,0.2675,594.5409,1.2963,76691.7686,-1
7,0.2512,0.2009,0.0341,0.0528,0.1273,0.2996,604.9826,1.5368,69657.3526,-1
7,0.0095,0,0.0163,0.0256,0.3447,0.5876,426.5528,3.0219,70037.6457,-1
7,0.252,0.1566,0.0177,0.0179,0.1357,0.4026,601.1611,2.0631,71620.4738,-1
7,0.1686,0.1771,0.0125,0.0305,0.1415,0.4574,578.2031,2.3084,79770.1957,-1
7,0.048,0.0363,0.0094,0.1708,0.2038,0.5222,476.546,2.7726,75911.4682,-1
7,0.0343,0.0627,0.0139,0.0012,0.3682,0.5057,460.7994,2.686,86968.049,-1
7,0.0108,0.0053,0.0076,0.0547,0.365,0.5488,442.517,2.924,77491.1423,-1
7,0.0098,0,0.0168,0.0264,0.3756,0.5546,450.5932,2.9511,76511.544,-1
7,0.2568,0.3198,0.1027,0.0343,0.139,0.0445,556.1906,1.2912,85450.9035,-1
7,0.2778,0.1243,0.0039,0.1607,0.1402,0.2891,585.7842,1.4107,79134.6076,-1
7,0.0964,0.0351,0.0267,0.0362,0.1867,0.5921,499.6273,2.9446,65563.174,-1
7,0.2584,0.2067,0.0351,0.0551,0.1309,0.2786,607.1403,1.4461,70470.995,-1
7,0.2562,0.1849,0.0348,0.0538,0.1298,0.3056,605.0119,1.5611,69578.3999,-1
7,0.254,0.1578,0.0222,0.0175,0.1329,0.3933,601.9666,2.0253,70115.9907,-1
7,0.0056,0.3039,0.0061,0.0477,0.1587,0.4719,528.9106,2.1536,90594.2878,-1
7,0.0007,0.2957,0.026,0.0007,0.177,0.4739,513.2028,2.2669,89186.6289,-1
7,0.0079,0,0.0135,0.0212,0.4572,0.4867,428.7836,2.6544,90745.6051,-1
7,0.0455,0.1639,0.0194,0.0252,0.1788,0.5477,512.6119,2.6767,75535.6285,-1
7,0.2194,0.0007,0.01,0.0349,0.1325,0.5925,569.1892,2.9771,58148.0915,-1
7,0.3109,0.3633,0.0722,0.0627,0.1187,0,612.2648,1.1749,92945.8199,-1
7,0.0057,0.3068,0.0047,0.0482,0.1602,0.4698,527.5987,2.1397,90693.9487,-1
7,0.0085,0.0203,0.0107,0.0229,0.4491,0.4779,430.2384,2.5901,91588.286,-1
7,0.011,0.0255,0.0177,0.1703,0.2073,0.5505,467.7336,2.9049,71381.5387,-1
7,0.0085,0.0044,0.0026,0.0229,0.4398,0.5192,432.3806,2.7894,85778.3039,-1
7,0.0092,0.0162,0.0099,0.0291,0.4184,0.5074,443.7701,2.7403,87770.0962,-1
7,0.086,0,0.026,0.0867,0.1757,0.5996,500.785,2.984,63761.669,-1
7,0.2523,0.0879,0.0033,0.2104,0.1349,0.3079,583.7865,1.4765,79409.363,-1
7,0.0007,0.1601,0.0213,0.0695,0.2122,0.5148,476.1238,2.58,83256.9754,-1
7,0.272,0.3791,0.0619,0.0293,0.1083,0.0875,610.1614,1.2133,79954.488,-1
7,0.0007,0.029,0.0054,0.0727,0.427,0.4596,440.4428,2.4745,91008.4986,-1
7,0.2193,0.0619,0.0139,0.016,0.1381,0.5369,585.1845,2.7806,65918.6483,-1
7,0.1926,0.0694,0.0098,0.0202,0.1383,0.5599,577.8286,2.836,63366.923,-1
7,0.1289,0.0073,0.0217,0.0297,0.1689,0.6219,518.4793,2.9766,62324.1739,-1
7,0.2709,0.1798,0.0391,0.0164,0.1322,0.3226,603.9527,1.6655,67642.1377,-1
7,0.0531,0.2259,0.0172,0.0456,0.1483,0.4928,537.866,2.3856,85189.0141,-1
7,0.0922,0.0659,0.0137,0.0963,0.1778,0.5404,511.1108,2.8104,71893.8143,-1
7,0.2779,0.3759,0.0614,0.0883,0.114,0.0212,615.5651,1.132,90396.3696,-1
7,0.0008,0.127,0.0225,0.0952,0.1942,0.5377,490.0379,2.7144,77023.0694,-1
7,0.2494,0.1619,0.0183,0.1017,0.1398,0.3107,600.5719,1.5096,72793.4378,-1
7,0.0548,0.2335,0.0046,0.0472,0.1533,0.502,539.0815,2.3474,84613.1224,-1
7,0.0686,0.2725,0.0105,0.0352,0.1426,0.4601,540.4632,2.1835,86695.1798,-1
7,0.0091,0.0091,0.0097,0.0528,0.4279,0.4818,436.3857,2.6187,90669.7569,-1
7,0.0091,0.0091,0.0098,0.0385,0.3602,0.5634,439.2286,2.9686,74542.4996,-1
7,0.1906,0.007,0.0093,0.0651,0.1377,0.5809,565.1616,2.9657,59828.8605,-1
7,0.2826,0.1173,0.0116,0.1515,0.1381,0.2871,589.6752,1.3728,78012.1998,-1
7,0.0961,0.1432,0.0079,0.1004,0.1659,0.4786,531.7162,2.4265,82818.1716,-1
7,0.0171,0.2493,0.0129,0.0121,0.1946,0.5011,498.6266,2.3537,87945.6024,-1
7,0.2945,0.376,0.0563,0.102,0.115,0,617.5802,1.0839,91541.2275,-1
7,0.0008,0.0298,0.0056,0.048,0.4384,0.4718,435.0348,2.5407,91927.9907,-1
7,0.0244,0.0626,0.0042,0.0379,0.3737,0.4929,461.7493,2.6048,89367.9982,-1
7,0.19,0.0405,0.0265,0.0178,0.1328,0.5658,566.2544,2.8879,64250.5188,-1
7,0.0081,0.2153,0.0145,0.0773,0.2002,0.4702,491.6854,2.3051,88938.3182,-1
7,0.1602,0.198,0.0039,0.0502,0.1369,0.4468,569.6108,2.2059,79975.0376,-1
7,0.3284,0.3825,0.0645,0.0573,0.1027,0,601.8535,1.1471,93216.8921,-1
7,0.2933,0.3711,0.0626,0.085,0.1253,0,615.9912,1.1177,92272.7848,-1
7,0.0307,0.0045,0.0139,0.1583,0.2042,0.5744,469.2577,2.997,67302.9777,-1
7,0.0237,0,0.0159,0.0358,0.3755,0.5334,451.9006,2.8755,80538.6609,-1
7,0.2642,0.1152,0.0114,0.1803,0.1357,0.2817,592.3178,1.3387,78664.8122,-1
7,0.2793,0.3794,0.058,0.0293,0.1084,0.0875,611.9449,1.1988,79516.1496,-1
7,0.0313,0.0692,0.0125,0.0011,0.3752,0.4981,466.6965,2.6411,88547.1693,-1
7,0.3318,0.3247,0.0621,0.0881,0.1311,0,602.2729,1.1093,92987.3796,-1
7,0.234,0.1375,0.0147,0.0199,0.1408,0.4384,597.3275,2.2707,75317.9668,-1
7,0.1937,0.0698,0.0098,0.0035,0.1525,0.5609,571.3866,2.8393,63556.0733,-1
7,0.2536,0.1717,0.025,0.0054,0.1345,0.3849,603.5212,1.9799,68735.4387,-1
7,0.2162,0.1423,0.0161,0.0156,0.1233,0.4705,582.3827,2.4198,76232.6199,-1
7,0.0148,0.2893,0.0115,0.0085,0.1827,0.4817,509.6237,2.2264,90460.9365,-1
7,0.0711,0.152,0.0206,0.0342,0.2047,0.4968,489.0546,2.5335,83753.9435,-1
7,0.0097,0.0226,0.0158,0.1512,0.183,0.602,484.1164,3.0049,65231.2552,-1
7,0.2956,0.3978,0.0671,0.0596,0.1128,0,614.5895,1.1498,92653.6004,-1
7,0.1701,0.0001,0.0141,0.0557,0.1337,0.6123,551.8127,2.9987,59589.4157,-1
7,0.2596,0.2077,0.0353,0.0488,0.1316,0.2817,607.2543,1.4631,70234.6808,-1
7,0.2666,0.1049,0.0115,0.182,0.1392,0.2843,590.6817,1.3453,78773.294,-1
7,0.2689,0.1747,0.0208,0.1182,0.1356,0.2609,602.4347,1.2819,74205.8634,-1
7,0.0706,0.0956,0.019,0.1003,0.183,0.5126,507.7551,2.6709,78489.7374,-1
7,0.0715,0.2534,0.0109,0.0439,0.1487,0.4608,543.9295,2.2123,86345.4314,-1
7,0.05,0.2658,0.006,0.0439,0.1459,0.4824,538.1738,2.2421,87508.0736,-1
7,0.0007,0.1551,0.0199,0.0888,0.2088,0.5068,478.6403,2.5543,84153.1631,-1
7,0.2199,0.1259,0.02,0.0115,0.1213,0.4814,579.7111,2.5003,75091.7442,-1
7,0.2252,0.0304,0.0058,0.0146,0.1353,0.583,576.6154,2.9166,58464.366,-1
7,0.0062,0,0.015,0.0992,0.2743,0.5904,419.3897,3.0284,67986.8531,-1
7,0.353,0.3601,0.0661,0.0686,0.0863,0,562.1357,1.1552,93569.9146,-1
7,0.1298,0.0592,0.0112,0.0586,0.1419,0.5881,549.3014,2.9238,62721.9341,-1
7,0.0382,0.0382,0.0099,0.1795,0.2142,0.5102,464.8679,2.7181,78441.1232,-1
7,0.0434,0.1495,0.0152,0.0458,0.2041,0.5268,486.9449,2.6286,80043.897,-1
7,0.0125,0.0479,0.0137,0.0965,0.2309,0.5848,447.6678,2.9598,68584.978,-1
7,0.0738,0.1261,0.0185,0.1279,0.1616,0.4738,530.3685,2.4621,82137.5625,-1
7,0.0118,0.0084,0.0172,0.1626,0.179,0.6036,484.9352,3.0188,64705.5229,-1
7,0.0089,0.0088,0.0095,0.0352,0.3815,0.5466,453.4881,2.9152,78578.9321,-1
7,0.2615,0.1958,0.019,0.0565,0.1282,0.3199,602.0921,1.5772,70706.4071,-1
7,0.0404,0.0861,0.0089,0.1611,0.1922,0.5024,493.2865,2.6156,80669.9919,-1
7,0.2465,0.1716,0.0253,0.0055,0.1361,0.3897,602.9808,2.0111,69126.9244,-1
7,0.0332,0.0045,0.0133,0.0011,0.4138,0.5207,446.9447,2.8177,84020.5416,-1
7,0.2596,0.1946,0.0146,0.1161,0.1314,0.269,600.4125,1.334,74908.4584,-1
7,0.0291,0.2784,0.0045,0.0376,0.1481,0.4977,535.1936,2.2563,87281.6756,-1
7,0.2607,0.2337,0.0275,0.0019,0.1343,0.3145,606.5403,1.6043,67726.6309,-1
7,0.3892,0.3791,0.0707,0.0902,0,0,495.8395,1.1846,93537.6385,-1
7,0.0169,0.0038,0.0076,0.0572,0.3819,0.5249,453.2023,2.8296,82864.3339,-1
7,0.0284,0.1176,0.0172,0.1051,0.2144,0.5001,473.8128,2.5829,83592.9259,-1
7,0.3149,0.368,0.0852,0.0677,0.079,0,545.5466,1.2233,92065.0762,-1
7,0.2607,0.1874,0.0257,0.0304,0.1382,0.3319,604.0252,1.663,68247.0169,-1
7,0.0091,0,0.0097,0.0185,0.4363,0.5167,430.9835,2.7996,86116.1645,-1
7,0.0203,0.0241,0.0163,0.154,0.1695,0.5993,497.0423,3.0002,64905.2712,-1
7,0.2443,0.1883,0.0073,0.15,0.1255,0.2772,589.207,1.3823,77309.2581,-1
7,0.1872,0.024,0.0225,0.0427,0.1576,0.5435,552.6864,2.8599,66679.8411,-1
7,0.1211,0.1302,0.0217,0.0266,0.1731,0.5056,525.873,2.6023,78736.5984,-1
7,0.1325,0.037,0.0124,0.059,0.1535,0.5931,545.107,2.9633,62197.5953,-1
7,0.0751,0.0078,0.0207,0.1275,0.1915,0.5568,488.6599,2.9373,68206.4167,-1
7,0.2364,0.027,0.012,0.0336,0.1437,0.5355,580.3297,2.8097,64558.146,-1
7,0.0212,0.2401,0.0175,0.0293,0.1695,0.5049,521.8827,2.4001,85916.2407,-1
7,0.2432,0.1367,0.0146,0.0198,0.1354,0.4358,598.1866,2.257,74775.3511,-1
7,0.259,0.2321,0.0273,0.0095,0.1322,0.3125,606.7557,1.5924,68045.9825,-1
7,0.0007,0.1547,0.021,0.0886,0.2084,0.5057,479.3399,2.5534,84156.1075,-1
7,0.0928,0.1048,0.0104,0.0981,0.1557,0.5279,539.6424,2.6918,74505.2852,-1
7,0.0386,0.2611,0.0112,0.0452,0.1579,0.4748,534.9896,2.2464,88391.5489,-1
7,0.0989,0.1493,0.0214,0.0572,0.1628,0.4891,537.4647,2.5089,81677.8703,-1
7,0.0173,0,0.0098,0.0864,0.2747,0.6021,417.0212,3.0367,66415.3565,-1
7,0.12,0.0007,0.0123,0.0925,0.1503,0.6119,532.969,3.014,60841.9135,-1
7,0.0106,0.0247,0.0172,0.1655,0.2177,0.5469,458.906,2.8941,72388.5351,-1
7,0.1001,0.1511,0.0161,0.0553,0.1648,0.4964,535.8529,2.5166,81322.3437,-1
7,0.246,0.0512,0.0246,0.0157,0.1277,0.5101,580.7242,2.6991,69434.7107,-1
7,0.0087,0,0.0149,0.0233,0.4474,0.4908,427.5743,2.676,90082.3633,-1
7,0.0334,0.0037,0.0093,0.0426,0.3655,0.5362,445.1598,2.8805,79508.9655,-1
7,0.2288,0,0.009,0.0592,0.1373,0.5567,574.1304,2.9042,60721.5538,-1
7,0.0099,0.0016,0.017,0.0476,0.3391,0.5678,421.9738,2.9861,73044.7495,-1
7,0.2173,0.0007,0.0113,0.0352,0.15,0.5741,567.0611,2.9566,59908.475,-1
7,0.2506,0.174,0.0247,0.0054,0.1328,0.3878,603.2142,1.9956,69030.988,-1
7,0.0948,0.2772,0.0065,0.0256,0.143,0.4463,547.2938,2.1204,84491.2379,-1
7,0.2309,0.0007,0.0117,0.0309,0.1404,0.5738,575.0499,2.9508,59336.3101,-1
7,0.266,0.116,0.008,0.1816,0.1366,0.2837,590.2417,1.3593,79217.9471,-1
7,0.0007,0.3519,0.0127,0.0007,0.1419,0.4794,521.1791,2.125,91004.9655,-1
7,0.0372,0.0764,0.0115,0.1524,0.1915,0.5194,492.7356,2.7101,77721.6348,-1
7,0.0233,0.0556,0.0133,0.1001,0.1697,0.6247,503.0489,2.9485,64029.7069,-1
7,0.2786,0.3637,0.0707,0.0157,0.1075,0.0931,609.3641,1.2615,80181.2866,-1
7,0.072,0.1439,0.0194,0.0363,0.1865,0.5226,508.6515,2.6355,78933.7277,-1
7,0.0699,0.0466,0.0147,0.1118,0.1804,0.5619,502.4362,2.9094,68562.0806,-1
7,0.2453,0.1466,0.0038,0.191,0.1331,0.2764,588.9472,1.3625,79420.1187,-1
7,0.1622,0.1943,0.009,0.0317,0.1318,0.462,568.4715,2.2902,80251.5306,-1
7,0.2541,0.2032,0.0345,0.0534,0.1288,0.2915,606.0869,1.5019,70070.0843,-1
7,0.0404,0.0595,0.0113,0.1493,0.1876,0.5408,493.525,2.8195,73240.3283,-1
7,0.0098,0.0565,0.0211,0.1474,0.1945,0.5497,483.7787,2.8606,72073.6419,-1
7,0.3567,0.4056,0.0715,0.0765,0.0125,0.0056,464.6016,1.1886,93553.453,-1
7,0.0531,0.2261,0.0045,0.0704,0.1603,0.4813,533.637,2.2945,86792.3741,-1
7,0.0965,0.0882,0.0114,0.134,0.172,0.4863,519.8333,2.5484,80373.7207,-1
7,0.0087,0.0742,0.015,0.0235,0.367,0.4966,459.0699,2.6285,89291.1792,-1
7,0.1748,0.0566,0.0252,0.0342,0.1677,0.5162,534.2828,2.7323,72591.9252,-1
7,0.2339,0.0062,0.0318,0.0219,0.144,0.5303,571.5223,2.7825,66931.7519,-1
7,0.2427,0.0007,0.0123,0.0345,0.1476,0.5499,572.0357,2.8861,61774.795,-1
7,0.3064,0.358,0.0712,0.061,0.117,0.0152,613.8858,1.1861,92203.3529,-1
7,0.0314,0.3004,0.0082,0.0406,0.1582,0.453,532.9028,2.1138,88659.9151,-1
7,0.1683,0.0031,0.0235,0.0785,0.1574,0.5457,543.5111,2.8857,66248.7611,-1
7,0.2511,0.156,0.0227,0.0124,0.1339,0.4012,601.9583,2.0779,70732.6362,-1
7,0.1052,0.1567,0.0135,0.1099,0.1425,0.4586,549.0005,2.339,81919.4745,-1
7,0.0918,0.2252,0.0239,0.0006,0.1487,0.4858,547.9455,2.4013,83650.9422,-1
7,0.1634,0.0645,0.0134,0.0423,0.1741,0.5289,523.4356,2.7615,70931.5556,-1
7,0.0905,0.2272,0.0167,0.0524,0.149,0.4475,548.2349,2.2194,83463.3401,-1
7,0.0079,0.0168,0.0127,0.0455,0.3995,0.5048,458.3113,2.7294,87625.8704,-1
7,0.2791,0.408,0.0656,0.0157,0.1077,0.0583,608.6208,1.2256,85810.1216,-1
7,0.0084,0.0084,0.0091,0.0491,0.3547,0.5613,434.5711,2.9628,74802.7054,-1
7,0.1118,0.1876,0.0155,0.0264,0.1513,0.4919,554.679,2.4405,81910.1757,-1
7,0.0202,0.2682,0.0167,0.0364,0.1613,0.4805,529.6656,2.2768,88782.4616,-1
7,0.1094,0.1873,0.0095,0.0272,0.1576,0.4994,548.1129,2.4419,81277.0175,-1
7,0.2523,0.1568,0.0181,0.0157,0.1359,0.4031,601.3031,2.0683,71584.6707,-1
8,0,0,0,0,0,1,303.7771,2.7467,68611.3162,-1
8,0.0016,0.0001,0,0.0044,0.1248,0.8691,404.4969,2.5223,58815.889,-1
8,0.0557,0.0423,0.0025,0.0151,0.3753,0.5066,617.2111,1.7555,96191.9154,-1
8,0.0051,0.0113,0.0008,0.0016,0.5273,0.4531,440.6657,1.5762,100885.626,-1
8,0.1419,0.0006,0.0001,0.0053,0.4065,0.4454,573.6457,1.5514,100399.83,-1
8,0,0,0,0,0,1,303.7771,2.7467,68611.3162,-1
8,0.0023,0,0.0001,0.0001,0.0384,0.9589,325.8014,2.6827,64560.7326,-1
8,0.002,0.0622,0.0003,0,0.4481,0.4872,536.9118,1.7183,98765.8745,-1
8,0.0013,0,0.0001,0.0029,0.0182,0.9774,310.596,2.7127,66573.1365,-1
8,0.0032,0.295,0.0004,0.0004,0.0337,0.667,335.8205,2.3368,67065.4901,-1
8,0.0036,0,0,0,0.0545,0.942,340.9006,2.6541,62673.7387,-1
8,0.0047,0.1876,0.0015,0.0032,0.1558,0.6457,436.0288,2.2115,74436.4622,-1
8,0.0033,0,0,0.0023,0.0765,0.9179,362.1729,2.6125,60451.5093,-1
8,0.0038,0.1572,0.0002,0.0026,0.2523,0.5836,578.7728,2.0474,83674.4838,-1
8,0.0012,0,0.0006,0.0005,0.1789,0.8182,465.3745,2.4218,59797.426,-1
8,0.0046,0.1546,0,0.0019,0.2661,0.5728,589.6758,2.0196,85312.472,-1
8,0.0016,0.0001,0,0.0043,0.0454,0.9486,332.4104,2.6663,63366.4023,-1
8,0.002,0.0594,0.0003,0,0.4425,0.4956,544.4693,1.7378,98132.4704,-1
8,0.0248,0.112,0.0004,0.0136,0.3238,0.5249,600.7859,1.866,92880.4885,-1
8,0.0014,0,0.0001,0.0033,0.1591,0.836,439.1301,2.4575,59288.7617,-1
8,0.0023,0.0001,0.0001,0.0033,0.0968,0.8972,380.8302,2.5751,59282.8204,-1
8,0.0026,0.1451,0.0001,0.0009,0.1046,0.7467,375.1682,2.3842,61119.7704,-1
8,0.0049,0.0111,0.0008,0.0026,0.5154,0.4644,448.3189,1.6075,100634.05,-1
8,0.0055,0.1304,0,0.0027,0.2122,0.6492,521.6238,2.1706,76823.1921,-1
8,0.0193,0.0834,0,0.0024,0.35,0.5449,608.1945,1.8874,91594.9047,-1
8,0.0039,0.2661,0.0013,0.0015,0.0661,0.6598,348.7642,2.3019,69064.3242,-1
8,0.0034,0.2179,0.0001,0,0.1207,0.6577,394.0133,2.2595,71854.2081,-1
8,0.006,0.1419,0,0.003,0.1969,0.6523,497.9125,2.1867,75929.3319,-1
8,0.0028,0.1572,0.0003,0.001,0.1134,0.725,384.3197,2.3501,64015.3934,-1
8,0.0003,0,0,0,0.0685,0.9313,354.638,2.6363,61611.0162,-1
8,0,0,0,0.0007,0.0333,0.966,321.7848,2.6946,65358.318,-1
8,0.0062,0.1974,0.0003,0.0028,0.2275,0.5656,546.5099,2.0409,84078.147,-1
8,0.0039,0.0961,0.0005,0.0001,0.1371,0.7617,408.3241,2.3781,60809.1914,-1
8,0.0033,0,0.0002,0.0023,0.19,0.804,482.4133,2.3927,60304.9155,-1
8,0.0375,0.0497,0.0077,0.0025,0.3759,0.5191,614.212,1.7987,94249.7254,-1
8,0.0022,0,0.0001,0.0001,0.0727,0.9248,358.4214,2.6247,61022.9055,-1
8,0.0064,0.1733,0.0001,0.0015,0.2571,0.5614,582.9096,2.0094,85978.5846,-1
8,0.0038,0.1237,0.0005,0.0001,0.1436,0.7278,416.3296,2.3302,64785.0929,-1
8,0.0289,0.14,0.0009,0.0019,0.1383,0.6892,413.2088,2.2616,70322.253,-1
8,0.0164,0.089,0.0003,0.0024,0.318,0.5736,600.7676,1.9626,87485.1205,-1
8,0,0,0,0,0.0524,0.9476,339.1889,2.6644,63299.3228,-1
8,0.0116,0.1278,0.0004,0.0002,0.2232,0.6365,540.393,2.1404,78518.5715,-1
8,0.0267,0.0468,0.0002,0.0038,0.4351,0.4872,565.6947,1.7044,98830.4165,-1
8,0.0219,0.1401,0.0004,0.0101,0.3339,0.4931,599.5529,1.8111,95355.5734,-1
8,0.0177,0.055,0.0013,0.0016,0.353,0.5702,609.8975,1.9242,88661.8769,-1
8,0.0061,0.1698,0.0008,0.0002,0.2513,0.571,577.8147,2.0294,84753.8213,-1
8,0.114,0.0249,0.0002,0,0.4115,0.4492,587.4793,1.584,100309.893,-1
8,0.001,0.0341,0.0002,0.0032,0.1953,0.766,491.2472,2.3406,62078.3614,-1
8,0.0062,0.1497,0,0.0034,0.1598,0.6809,440.4066,2.2537,71505.9344,-1
8,0.0251,0.0712,0.0016,0.0151,0.3768,0.5085,611.0498,1.7869,95740.5863,-1
8,0.022,0.049,0.0026,0.0043,0.4075,0.5121,593.7884,1.7746,96043.3633,-1
8,0.0738,0.1257,0.0003,0.0022,0.323,0.4746,588.0876,1.7502,97026.2506,-1
8,0.0137,0.0473,0.0005,0.0062,0.4316,0.5002,564.1181,1.7397,97644.8066,-1
8,0.0264,0.0851,0,0.0024,0.3571,0.529,610.9564,1.8492,93631.0577,-1
8,0.0074,0.1811,0.0003,0.0005,0.1669,0.6436,453.5489,2.2002,75298.0669,-1
8,0.0046,0.2862,0.0006,0.0004,0.033,0.6747,329.6333,2.3456,66445.5527,-1
8,0.0604,0.03,0.006,0.0164,0.4068,0.4744,604.0402,1.6631,98476.6271,-1
